longitudinal_ha,transversal_ha,unite,famille_id/id,code_article,longueur,largeur,poids_unit,diametre,diametre_longitudinal,maille_longitudinal,maille_transversal
,,U,production.production_famille_treillis_soudes,CLR30,2300,1500,2.04239998e+01,6.00000000e+00,6.00000000e+00,50,150
,,Kg,production.production_famille_barres_dressees_coupees,TRD6x2300,2300,,1.00000000e+00,6.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD5x2480,2480,,1.00000000e+00,5.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD5x1500,1500,,1.00000000e+00,5.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,CLR12S1,2480,1500,1.18240004e+01,5.00000000e+00,5.00000000e+00,75,200
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2650,2650,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3350,3350,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3450,3450,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3950,3950,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,STILE6.1,1850,850,5.26200008e+00,4.00000000e+00,4.00000000e+00,100,50
,,U,production.production_famille_treillis_soudes,STILE2.1,1850,750,4.68800020e+00,4.00000000e+00,4.00000000e+00,100,50
,HA,U,production.production_famille_cadre,CA8HAx100x400,400,100,4.49000001e-01,8.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,STILE10,1550,600,3.14100003e+00,4.00000000e+00,4.00000000e+00,100,50
,,U,production.production_famille_treillis_soudes,STILE11,1550,400,2.18799996e+00,4.00000000e+00,4.00000000e+00,100,50
,,U,production.production_famille_cadre,"CA5,5x400x160",400,160,2.19999999e-01,5.50000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,"TRD6,9x560",560,,1.00000000e+00,6.90000010e+00,,,
,,U,production.production_famille_cadre,"CA5,5x280x190",280,190,1.86000004e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x400x190",400,190,2.30499998e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x280x280",280,280,2.19500005e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x400x200",400,200,2.34500006e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x300x200",300,200,1.96999997e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x300x350",350,300,2.52999991e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x150x200",200,150,1.41000003e-01,5.50000000e+00,,,
,,U,production.production_famille_etrier,"ET5,5x190",190,,9.32999998e-02,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x300x450",300,450,2.90499985e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x200x450",450,200,2.52999991e-01,5.50000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx1590,1590,,1.00000000e+00,8.00000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x160x250",250,160,1.63000003e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x100x150",150,100,1.03500001e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x300x300",300,300,2.34500006e-01,5.50000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,ERB49,1900,1590,1.26680002e+01,8.00000000e+00,8.00000000e+00,150,250
HA,HA,U,production.production_famille_treillis_soudes,ERB50,2100,1930,1.76450005e+01,8.00000000e+00,8.00000000e+00,250,150
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx1740,1740,,1.00000000e+00,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP18,1940,1740,8.51399994e+00,8.00000000e+00,6.00000000e+00,250,275
,,Kg,production.production_famille_barres_dressees_coupees,TRD5x2600,2600,,1.00000000e+00,5.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,"TRD6,9x570",570,,1.00000000e+00,6.90000010e+00,,,
,,U,production.production_famille_cadre,"CA5,5x200x200",200,200,1.59999996e-01,5.50000000e+00,,,
,HA,U,production.production_famille_cadre,CAU6HAx440x120x440,440,120,2.22000003e-01,6.00000000e+00,,440,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3600,3600,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG9,3600,1250,5.64300013e+00,3.00000000e+00,3.00000000e+00,100,100
HA,HA,U,production.production_famille_treillis_soudes,BBMP19,1800,1350,1.06650000e+01,8.00000000e+00,8.00000000e+00,200,150
,,Kg,production.production_famille_barres_dressees_coupees,"TRD10,6x1150",1150,,1.00000000e+00,1.06000004e+01,,,
,,Kg,production.production_famille_barres_dressees_coupees,"TRD10,6x1000",1000,,1.00000000e+00,1.06000004e+01,,,
,,U,production.production_famille_etrier,"ET5,5x200",200,,9.39999968e-02,5.50000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,ERB51,3300,1410,3.29119987e+01,1.20000000e+01,8.00000000e+00,200,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP20,1940,1740,7.59100008e+00,8.00000000e+00,5.00000000e+00,250,275
,,Kg,production.production_famille_barres_dressees_coupees,TRD6x2036,2036,,1.00000000e+00,6.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD6x1043,1043,,1.00000000e+00,6.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,MMIC1,2036,1043,6.17399979e+00,6.00000000e+00,6.00000000e+00,166,166
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD5HAx5970,5970,,1.00000000e+00,5.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD4x810,810,,1.00000000e+00,4.00000000e+00,,,
HA,,U,production.production_famille_treillis_soudes,POLYBAT1,5970,810,6.28100014e+00,4.00000000e+00,5.00000000e+00,300,200
,,Kg,production.production_famille_barres_dressees_coupees,TRD6x2480,2480,,1.00000000e+00,6.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3300,3300,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_cadre,CA5.5X550X150,550,150,2.72000015e-01,5.50000000e+00,,,
,,U,production.production_famille_etrier,"ET5,5X550",550,,2.23000005e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x150x550",550,150,2.72000015e-01,5.50000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD5x1900,1900,,1.00000000e+00,5.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSL5S2,2000,1000,3.96000004e+00,4.00000000e+00,4.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRD12x350,350,,1.00000000e+00,1.20000000e+01,,,
,,U,production.production_famille_treillis_soudes,TSL9,3000,2400,7.92000008e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,CLR13S3,1830,1900,1.06870003e+01,5.00000000e+00,5.00000000e+00,75,200
,,U,production.production_famille_treillis_soudes,TSG10,3300,1250,5.17299986e+00,3.00000000e+00,3.00000000e+00,100,100
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx2520,2520,,1.00000000e+00,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,PTS17,2520,1410,1.52040005e+01,8.00000000e+00,8.00000000e+00,200,200
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD5HAx2480,2480,,1.00000000e+00,5.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD5HAx2280,2280,,1.00000000e+00,5.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD6x1115,1115,,1.00000000e+00,6.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP21,3620,1420,3.30089989e+01,8.00000000e+00,1.20000000e+01,210,200
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD5HAx2650,2650,,1.00000000e+00,5.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,TSC2S14,2650,2400,1.31829996e+01,5.00000000e+00,5.00000000e+00,150,150
HA,HA,U,production.production_famille_treillis_soudes,BBMP22,1960,1220,1.54790001e+01,8.00000000e+00,1.20000000e+01,200,200
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD5HAx2200,2200,,1.00000000e+00,5.00000000e+00,,,
,,U,production.production_famille_etrier,"ET5,5M32x160",160,,8.69999975e-02,5.50000000e+00,,32,
,,U,production.production_famille_cadre,"CA5,5x100x190",190,100,1.18000001e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x120x190",190,120,1.26000002e-01,5.50000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD12HAx1220,1220,,1.00000000e+00,1.20000000e+01,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD12HAx3620,3620,,1.00000000e+00,1.20000000e+01,,,
HA,HA,U,production.production_famille_treillis_soudes,ERB52,2400,1900,3.03180008e+01,1.20000000e+01,8.00000000e+00,200,200
,,U,production.production_famille_etrier,"ET5,5M32x190",190,32,9.79999974e-02,5.50000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSL4S7,900,2400,2.85200000e+00,4.00000000e+00,4.00000000e+00,150,150
,,Kg,production.production_famille_barres_dressees_coupees,TRD4x1000,1000,,1.00000000e+00,4.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,BDC8HAx1770,1770,,1.00000000e+00,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP23,1940,1770,7.68599987e+00,8.00000000e+00,5.00000000e+00,250,275
HA,HA,U,production.production_famille_treillis_soudes,TSC9S1,1500,800,5.32800007e+00,6.00000000e+00,6.00000000e+00,100,100
,HA,U,production.production_famille_cadre,CA10HAx900x900,900,900,1.63999999e+00,1.00000000e+01,,,
,HA,U,production.production_famille_cadre,CA10HAx700x900,900,700,1.51699996e+00,1.00000000e+01,,,
,HA,U,production.production_famille_cadre,CA10HAx600x980,980,600,1.32000005e+00,1.00000000e+01,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx1940,1940,,1.00000000e+00,8.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx2640,2640,,1.00000000e+00,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP24,2640,1940,1.80909996e+01,8.00000000e+00,8.00000000e+00,215,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP25,1940,1220,1.46660004e+01,1.20000000e+01,8.00000000e+00,200,250
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx1750,1750,,1.00000000e+00,8.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx3660,3660,,1.00000000e+00,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP26,1750,1220,7.79300022e+00,8.00000000e+00,8.00000000e+00,200,244
HA,HA,U,production.production_famille_treillis_soudes,BBMP26X3,1750,3660,2.33789997e+01,8.00000000e+00,8.00000000e+00,200,244
,HA,U,production.production_famille_cadre,VN8HAx100x800x100,100,800,3.95000011e-01,8.00000000e+00,,100,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx1350,1350,,1.00000000e+00,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP27,2320,1350,2.02870007e+01,1.20000000e+01,8.00000000e+00,200,200
HA,HA,U,production.production_famille_treillis_soudes,TSC9S2,1900,900,0.00000000e+00,6.00000000e+00,6.00000000e+00,100,100
HA,HA,U,production.production_famille_treillis_soudes,TSC9S3,2300,1200,0.00000000e+00,6.00000000e+00,6.00000000e+00,100,100
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD5HAx5990,5990,,1.00000000e+00,5.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD4x790,790,,1.00000000e+00,4.00000000e+00,,,
HA,,U,production.production_famille_treillis_soudes,POLYBAT2,5990,790,6.25500011e+00,4.00000000e+00,5.00000000e+00,300,200
,,U,production.production_famille_treillis_soudes,STILE2.2,1950,825,4.64099979e+00,4.00000000e+00,4.00000000e+00,100,50
,,U,production.production_famille_treillis_soudes,STILE7.1,2000,825,4.80200005e+00,4.00000000e+00,4.00000000e+00,100,50
HA,HA,U,production.production_famille_treillis_soudes,TSC9S2x2,1900,1800,1.51850004e+01,6.00000000e+00,6.00000000e+00,100,100
,HA,U,production.production_famille_cadre,CADREenU8HAx300x1300x300,300,1300,7.50999987e-01,8.00000000e+00,,300,
,HA,U,production.production_famille_cadre,CADRE8HAx80x1100x80x1100,1100,80,9.63999987e-01,8.00000000e+00,,1100,80
,HA,U,production.production_famille_cadre,CADREenU8HAx100x1300x100,100,1300,5.92999995e-01,8.00000000e+00,,100,
,HA,U,production.production_famille_cadre,CADREenU8HAx100x1000x100,100,1000,4.74000007e-01,8.00000000e+00,,100,
,HA,U,production.production_famille_cadre,CADREenL8HAx100x300,300,100,1.58000007e-01,8.00000000e+00,,,
,HA,U,production.production_famille_cadre,CADREenU8HAx150x100x150,150,100,1.58000007e-01,8.00000000e+00,,150,
,HA,U,production.production_famille_cadre,CADREenSIX8HAx100x1100x100x470,470,100,9.24000025e-01,8.00000000e+00,,1100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x1200,1200,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD9x4000,4000,,1.00000000e+00,9.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD9x1900,1900,,1.00000000e+00,9.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD9x1250,1250,,1.00000000e+00,9.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD9x1245,1245,,1.00000000e+00,9.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD9x1090,1090,,1.00000000e+00,9.00000000e+00,,,
,,U,production.production_famille_cadre,CA/U8x100x45x75,75,45,9.30000022e-02,8.00000000e+00,,100,
,,Kg,production.production_famille_barres_dressees_coupees,TRD9x1030,1030,,1.00000000e+00,9.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD9x825,825,,1.00000000e+00,9.00000000e+00,,,
,,U,production.production_famille_cadre,CA/9:8x160x90x100,100,90,1.59999996e-01,9.00000000e+00,,160,
,,U,production.production_famille_cadre,CA/U8x170x60,170,60,1.47000000e-01,8.00000000e+00,,170,
,,U,production.production_famille_cadre,CA/U8x90x48,90,48,7.69999996e-02,8.00000000e+00,,90,
,,U,production.production_famille_cadre,CA/H8x190x140,190,140,6.29999995e-01,1.20000000e+01,,,
,,U,production.production_famille_cadre,CA/U12x310,310,,5.66999972e-01,1.20000000e+01,,,
,HA,U,production.production_famille_cadre,RB10HAx250x1410x250,250,1410,1.45000005e+00,1.00000000e+01,,250,
,HA,U,production.production_famille_cadre,RB10HAx240x1710x240,240,1710,1.61000001e+00,1.00000000e+01,,240,
,,Kg,production.production_famille_barres_dressees_coupees,TRD8x1680,1680,,1.00000000e+00,8.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD8x3020,3020,,1.00000000e+00,8.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,SACMO4,3020,1680,3.06439991e+01,8.00000000e+00,8.00000000e+00,100,200
,,U,production.production_famille_treillis_soudes,SACMO1,1690,1090,7.63100004e+00,5.00000000e+00,5.00000000e+00,100,50
,,U,production.production_famille_treillis_soudes,SACMO2,1790,1080,8.17399979e+00,5.00000000e+00,5.00000000e+00,100,50
,,U,production.production_famille_treillis_soudes,SACMO3,1900,1080,8.84599972e+00,5.00000000e+00,5.00000000e+00,100,50
,,Kg,production.production_famille_barres_dressees_coupees,TRD5x1790,1790,,1.00000000e+00,5.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD5x1690,1690,,1.00000000e+00,5.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD4x1960,1960,,1.00000000e+00,4.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD4x830,830,,1.00000000e+00,4.00000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x320x600",600,320,3.54000002e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x320x700",700,320,3.91000003e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x270x450",450,270,2.79000014e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x320x320",320,320,2.48999998e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x350x350",350,350,2.72000015e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x270x320",320,270,2.31000006e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x220x320",320,220,2.11999997e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x350x400",400,350,2.89999992e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x320x350",350,320,2.59999990e-01,5.50000000e+00,,,
,,U,production.production_famille_etrier,"ET5,5x600",600,,2.46999994e-01,5.50000000e+00,,,
,,U,production.production_famille_etrier,"ET5,5x700",700,,2.84000009e-01,5.50000000e+00,,,
,,U,production.production_famille_etrier,"ET5,5x450",450,,1.91000000e-01,5.50000000e+00,,,
,,U,production.production_famille_etrier,"ET5,5x320",320,,1.42000005e-01,5.50000000e+00,,,
,,U,production.production_famille_etrier,"ET5,5x350",350,,1.52999997e-01,5.50000000e+00,,,
,,U,production.production_famille_etrier,"EP5,5x320",320,,7.99999982e-02,5.50000000e+00,,,
,,U,production.production_famille_etrier,"EP5,5x270",270,,7.10000023e-02,5.50000000e+00,,,
,,U,production.production_famille_etrier,"EP5,5x220",220,,6.10000007e-02,5.50000000e+00,,,
,,U,production.production_famille_etrier,"EP5,5x350",350,,8.60000029e-02,5.50000000e+00,,,
,,U,production.production_famille_etrier,"EP5,5x340",340,,8.39999989e-02,5.50000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD4x930,930,,1.00000000e+00,4.00000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x160x200",200,160,1.43999994e-01,5.50000000e+00,,,
,,U,production.production_famille_treillis_soudes,Selimat1,1930,930,5.50199986e+00,4.00000000e+00,4.00000000e+00,50,100
HA,HA,U,production.production_famille_treillis_soudes,ERB53,1900,1700,2.18509998e+01,8.00000000e+00,1.20000000e+01,200,200
,,Kg,production.production_famille_barres_dressees_coupees,TRD4x1945,1945,,1.00000000e+00,4.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,Selimat2,1930,830,4.92500019e+00,4.00000000e+00,4.00000000e+00,50,100
,HA,Kg,production.production_famille_barres_dressees_coupees,BDC5HAx5995,5995,,1.00000000e+00,5.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x900,900,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x1100,1100,,1.00000000e+00,3.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,BDC8HAx3080,3080,,1.00000000e+00,8.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,STILE12,1700,1150,6.36499977e+00,4.00000000e+00,4.00000000e+00,100,50
,,U,production.production_famille_treillis_soudes,TSL4S8,6000,2000,1.56420002e+01,4.00000000e+00,4.00000000e+00,150,150
HA,HA,U,production.production_famille_treillis_soudes,SICEP19,3800,2440,1.80970001e+01,7.00000000e+00,5.00000000e+00,200,400
,,U,production.production_famille_treillis_soudes,TSG11,3000,1100,3.79500008e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG12,3000,900,3.13499999e+00,3.00000000e+00,3.00000000e+00,100,100
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD7HAx2440,2440,,1.00000000e+00,7.00000000e+00,,,
,HA,U,production.production_famille_cadre,cadre-triangle50,50,50,2.40000002e-02,5.00000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x140x140",140,140,1.14000000e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x170x160",170,160,1.33000001e-01,5.50000000e+00,,,
,,U,production.production_famille_cadre,"CA5,5x170x300",300,170,1.86000004e-01,5.50000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD12x700,700,,1.00000000e+00,1.20000000e+01,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD5x3420,3420,,1.00000000e+00,5.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,ECP1x5,3420,770,5.48899984e+00,3.00000000e+00,5.00000000e+00,57,145
,,Kg,production.production_famille_barres_dressees_coupees,TRD3x770,770,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,ECP1,680,770,1.09500003e+00,3.00000000e+00,5.00000000e+00,57,145
,,U,production.production_famille_cadre,CA:ECP,310,350,1.69000000e-01,5.00000000e+00,,120,
,,Kg,production.production_famille_barres_dressees_coupees,TRD4x1430,1430,,1.00000000e+00,4.00000000e+00,,,
,HA,U,production.production_famille_etrier,ET6HAx160,160,,1.00000001e-01,6.00000000e+00,,,
,HA,U,production.production_famille_etrier,ET6HAx190,190,,1.12999998e-01,6.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD5x2000,2000,,1.00000000e+00,5.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD5x1000,1000,,1.00000000e+00,5.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,SBA1,2000,1000,4.61999989e+00,5.00000000e+00,5.00000000e+00,100,200
,,U,production.production_famille_treillis_soudes,Selimat3,1630,980,4.87699986e+00,4.00000000e+00,4.00000000e+00,100,50
,,U,production.production_famille_treillis_soudes,Selimat4,1430,980,4.28700018e+00,4.00000000e+00,4.00000000e+00,100,50
,HA,U,production.production_famille_etrier,ET5HAx150,150,,6.40000030e-02,5.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD5HAx6050,6050,,1.00000000e+00,5.00000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD5HAx6030,6030,,1.00000000e+00,5.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP29,1900,1400,8.57199955e+00,8.00000000e+00,8.00000000e+00,200,200
HA,HA,U,production.production_famille_treillis_soudes,BBMP29x2,1900,2800,1.71429996e+01,8.00000000e+00,8.00000000e+00,200,200
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD8HAx2800,2800,,1.00000000e+00,8.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,BBMP28,1300,1300,6.67600012e+00,8.00000000e+00,8.00000000e+00,200,200
,,U,production.production_famille_treillis_soudes,TSG13,4000,1250,6.26999998e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x4000,4000,,1.00000000e+00,3.00000000e+00,,,
HA,HA,U,production.production_famille_treillis_soudes,TSC2S15,3000,2400,1.10880003e+01,5.00000000e+00,5.00000000e+00,300,150
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD5HAx4000,4000,,1.00000000e+00,5.00000000e+00,,,
,,U,production.production_famille_etrier,"EP5,5x200",200,,5.79999983e-02,5.50000000e+00,,,
,,U,production.production_famille_etrier,"EP5,5x250",250,,6.70000017e-02,5.50000000e+00,,,
,HA,Kg,production.production_famille_barres_dressees_coupees,CRD5HAx2180,2180,,1.00000000e+00,5.00000000e+00,,,
,HA,U,production.production_famille_cadre,cadre-triangle70,70,70,3.40000018e-02,5.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,FMD14x605,605,,1.00000000e+00,1.40000000e+01,,,
,,Kg,production.production_famille_barres_dressees_coupees,FMD14x705,705,,1.00000000e+00,1.40000000e+01,,,
,,Kg,production.production_famille_barres_dressees_coupees,FMD14x920,920,,1.00000000e+00,1.40000000e+01,,,
,,Kg,production.production_famille_barres_dressees_coupees,FMD14x1010,1010,,1.00000000e+00,1.40000000e+01,,,
HA,HA,U,production.production_famille_treillis_soudes,TSC2S16,2400,900,4.43499994e+00,5.00000000e+00,5.00000000e+00,150,150
,,Kg,production.production_famille_barres_dressees_coupees,TRD4x6000,6000,,1.00000000e+00,4.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD5x2520,2520,,1.00000000e+00,5.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRD3x990,990,,1.00000000e+00,3.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,ECP2,500,990,9.75000024e-01,5.00000000e+00,3.00000000e+00,56,150
,,U,production.production_famille_treillis_soudes,ECP2x5,2520,990,4.89699984e+00,5.00000000e+00,3.00000000e+00,56,150
,,U,production.production_famille_cadre,CA:ECP2,105,510,2.23000005e-01,5.00000000e+00,,360,
,,Kg,production.production_famille_barres_dressees_coupees,TRD3x3000,3000,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3765,3765,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3930,3930,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3940,3940,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3465,3465,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2720,2720,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3020,3020,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3920,3920,,1.00000000e+00,3.00000000e+00,,,
,HA,U,production.production_famille_cadre,CA10HAx700x700,700,700,1.76199996e+00,1.00000000e+01,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3905,3905,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3770,3770,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3010,3010,,1.00000000e+00,3.00000000e+00,,,
,HA,U,production.production_famille_cadre,CF7HAx355,355,355,2.14000002e-01,7.00000000e+00,,,
,,U,production.production_famille_treillis_soudes,TSG3465,3465,1250,5.45499992e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3905,3905,1250,6.11700010e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3770,3770,1250,5.93100023e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3020,3020,1250,4.72100019e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3010,3010,1250,4.72100019e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3765,3765,1250,5.92600012e+00,3.00000000e+00,3.00000000e+00,100,100
,,U,production.production_famille_treillis_soudes,TSG3940,3940,1250,6.14799976e+00,3.00000000e+00,3.00000000e+00,100,100
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x2400,2400,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3460,3460,,1.00000000e+00,3.00000000e+00,,,
,,Kg,production.production_famille_barres_dressees_coupees,TRDG3x3260,3260,,1.00000000e+00,3.00000000e+00,,,
